,,,17,User selects file for upload,"""SDO-4_Pitch_Deck.PDF""","The ""Pitch Deck"" row now contains the ""Eye"" icon showing the document was uploaded.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,18,"User selects the view button on the uploaded ""Pitch Deck"" (the eye icon).",,"User sees ""Pitch Deck"" open in a new browser.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,19,"User closes the ""Pitch Deck"" document.",,"User remains on the ""Marketing Materials"" page. Their document information columns are valid in the ""Pitch Deck"" row.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,20,"User selects the upload button (document icon) on the ""Video Embed"" row. ",,A popup opens with available documents for upload.,"Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,21,User selects file for upload,"""SDO-4_Video_Embed.mp4""","The ""Video Embed"" row now contains the ""Eye"" icon showing the document was uploaded.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,22,"User selects the view button on the uploaded ""Video Embed"" (the eye icon).",,"User sees ""Video Embed"" open in a new browser.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,23,"User closes the ""Video Embed"" document. ",,"User remains on the ""Marketing Materials"" page. Their document information columns are valid ","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,24,"User selects the upload button (document icon) on the ""Borchures"" row. ",,"A popup appears asking user to ""Drag & drop files or Browse"".","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,25,User drags their file into the upload area. ,"""SDO-4_Brochures.pdf""",The row now contains the correct File Type and File Name.,"Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,26,"User selects the view button on the uploaded ""Brochures"" (the eye icon).",,A preview of the uploaded document opens.  ,"Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,27,"User closes the ""Brochures"" document. ",,"User remains on the ""PPM and Legal docs"" page. Their document information columns are valid in the ""Brochures"" row.","Pass Desktop, Pass Mobile, Pass Tablet",, ,,
,,,28,"User selects the ""Save & Next"" button.",,"User is directed to the ""Leadership info"" page.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,29,"User selects ""Add Team Member"" button",,"User is taken to the ""Team Member"" page.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,30,"User enters a name into the ""Name"" field.","""SDO-4 Name1""","User is able to enter their information into the ""Name"" field.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,31,"User enters a role or position into the ""Role or Position"" field. ","""SDO-4 Role/Position1""","User is able to enter their information into the ""Role or Position"" field.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,32,"User enters a linkedin URL into the ""Linkedin Profile"" field.","""https://www.linkedin.com/in/travis-o-banion-494929262/""","User is able to enter their information into the ""Linkedin Profile"" field.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,33,"User drags a photo into the ""Leadership Photo"" section.","""SD0-4_lead_photo_1.jpeg""","User is able to upload their document into the ""Leadership Photo"" field.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,34,"User enters a short bio into the ""Short Bio"" field.","""SD0-4 !@#$%^&*()_ this is a short bio test 1.""","User is able to enter their information into the ""Short Bio"" field.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,35,"User selects the ""Save & Next"" button.",,"Leadership information is added to the top of the screen.  The ""Name"" and ""Position"" column are populated with the previously entered information.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,36,"User selects ""Add Team Member"" button",,"User is directed to the ""Team Member"" page.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,37,"User enters a name into the ""Name"" field.","""SDO-4 Name2""","User is able to enter their information into the ""Name"" field.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,38,"User enters a role or position into the ""Role or Position"" field. ","""SDO-4 Role/Position2""","User is able to enter their information into the ""Role or Position"" field.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,39,"User enters a Linkedin URL into the ""Linkedin Profile"" field.","""https://www.linkedin.com/in/smilebestybay/""","User is able to enter their information into the ""Linkedin Profile"" field.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,40,"User drags a photo into the ""Leadership Photo"" section.","""SD0-4_lead_photo_2.png""","User is able to upload their document into the ""Leadership Photo"" field.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,41,"User enters a short bio into the ""Short Bio"" field.","""SD0-4 !@#$%^&*()_ this is a short bio test 2.""","User is able to enter their information into the ""Short Bio"" field.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,42,"User selects the ""Save & Next"" button.",,"Leadership information is added beneath the first entry at the top of the screen. The ""Name"" and ""Position"" column are populated with the previously entered information.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,43,"User selects the ""Save & Next"" button.",,"User is directed to the ""Edit Listing"" screen, all of their input information is visble on the modules, the ""PPM & Legal Docs"" have an ""initiated"" indicator.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,44,"User navigates to the Dashboard by selecting ""Dashboard"" in the header.",,"User can see their Debt Offering , it's listed as ""Initiated"".","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,45,User logs out and then logs back in to the Marketplace.,,User successfully logs back in and all previously uploaded assets are visible and match the values captured during the Offering creation.,"Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,**Automation Only**,Continue to SDO-6 **This may be a separate test**,,,,,,,
Sponsor Debt Offering SDO-5,,Manual Testing Complete,,BLOCKED,,,"Execution start date: 01/06
Execution completion: 01/16",,,,
Id,Description,Precondition,Test Step #,Test Step Description,Test Data,Test Step Expected Result,Pass/Fail/Comments if Fail,Added to code,Comments,Bug report,
,,,**Automation Only**,User has completed SDO-1,,,,,,,
SDO-5,"User utilizes the ""Add Summary & Supporting Docs"" option on their previously created Debt Offering. The user fills out fields and uploads documents with invalid data and unsupported file sizes or file types. User is met with error messages then fills out fields and uploads documents with valid data and supported file sizes and files types. User is able to verify the Summary and Supporting Docs are added to their offering.",User is a sponsor who has previously completed the Debt Offering creation process (SDO-1). They are logged in and are on the dashboard.,1,"User selects the ""Edit"" button (the pencil icon) on their previously created Debt Offering.",,"User is directed to the ""Edit Listing"" page. The modules all contain their previously entered information.","Pass Desktop, Pass Mobile, Pass Tablet",BLOCKED,,,Manual Testing Complete
,,,2,"User selects the ""Add Summary Supporting Docs"" button.",,"User is directed to the ""PPM and Legal docs"" page.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,3,User attempts to upload an oversized PPM file.,"""Oversized.pdf"" (25MB)",An error message appears indicating the file exceeds the maximum size limit.,"Pass Desktop, Pass Mobile, Pass Tablet",,No file size limit or error,https://gitlab.com/fullstack7485311/invessio/invessio-marketplace-ui/-/issues/191,
,,,4,User attempts to upload a file with an unsupported extension.,"""SDO-5-PPM.jpg""",User is unable to select files that are not supported.,"Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,5,User uploads a valid PPM. ,"""SDO-5-PPM.pdf""","The ""PPM"" row now contains the ""Eye"" icon showing the document was uploaded.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,6,"User selects the ""Save"" button without uploading all document types.",,"User is directed to the ""edit Listing"" page. The modules all contain their previously entered information.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,7,"User clicks the ""Edit"" button on the ""Leadership Info"" section",,"User is directed to the ""Leadership info"" page.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,8,"User selects the ""Add Team Member"" button.",,"User is directed to the ""Team Member Information"" page","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,9,"User clicks the ""Save & Next"" button.",,"User sees error message ""This field is required"" By ""Full Name"" and ""Role or Position"" and ""Leadership Photo""","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,10,"User enters a valid name into the ""Name"" field.","""SDO-5-Name o'Test""","No errors are received in the ""Name Field"".","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,11,"User selects ""Save & Next"" button. ",,"User receives an error message showing the fields ""Role or Position"" and ""Leadership Photo"" are required.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,12,"User enters a role or position into the ""Role or Position"" field.","""SDO-5-Role""","No errors are received in the ""Role or Position"" field. ","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,13,"User selects ""Save & Next"" button. ",,"User receives an error message showing the field ""Leadership Photo"" is required.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,14,User attempts to upload a leadership photo in an unsupported format.,"""SDO-5-leader.gif""",User is unable to select files that are not supported.,"Pass Desktop, Pass Mobile, Pass Tablet",,Allows user to upload oversized image with no error,https://gitlab.com/fullstack7485311/invessio/invessio-marketplace-ui/-/issues/192,
,,,15,User attempts to upload an oversized leadership photo.,"""SDO-5-leader-large.jpg"" (15MB)",An error message appears indicating the file exceeds the maximum size limit.,"Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,16,"User uploads a valid photo to the ""Leadership Photo"" section.","""SDO-5-leader.jpg""",User is able to upload a valid leadership photo.,"Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,17,"User enters 500 characters into the ""Short Bio"" field, exceeding the character limit.",Add over 500 characters,An error message appears indicating the bio exceeds the maximum character limit.,"Pass Desktop, Pass Mobile, Pass Tablet",,Allows for over 500 characters on mobile,https://gitlab.com/fullstack7485311/invessio/invessio-marketplace-ui/-/issues/203,
,,,18,"User enters ""SDO-5 short bio test"" into the ""Short Bio"" field.",,User is able to enter a valid short bio.,"Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,19,"User selects the ""Save & Next"" button.",,"User is direct4ed to the ""Edit Offering"" page","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,20,"User navigates to the Dashboard by selecting ""Dashboard"" in the header.",,"User can see their Debt Offering , it's listed as ""Initiated"".","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,21,User logs out and then logs back in to the Marketplace.,,User successfully logs back in and all previously uploaded assets are visible and match the values captures during the Offering creation.,"Pass Desktop, Pass Mobile, Pass Tablet",,,,
Sponsor Debt Offering SDO-6,,Manual Testing Complete,,BLOCKED,,,"Execution start date: 01/06
Execution completion: 01/16",,,,
Id,Description,Precondition,Test Step #,Test Step Description,Test Data,Test Step Expected Result,Pass/Fail/Comments if Fail,Added to code,Comments,Bug report,
,,,**Automation Only**,User has completed SDO-4,,,,,,,
SDO-6,User edits their already existing Debt Offering including the supporting documents. User is able to verify the new information across sessions.,"User has previously completed the Debt Offering creation process (SDO-4) including supporting documents. The offering has ""Initiated"" status. They are logged in and on the Dashboard page.",1,"User locates their debt offering on the Dashboard and selects the ""Edit"" button.","""SDO-4 Offering Name""","User is directed to the ""Edit Listing"" page where they can see their existing offering information in all modules.","Pass Desktop, Pass Mobile, Pass Tablet",BLOCKED,,,Manual Testing Complete
